Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2013-08-26,113.12,113.3,110.27,111.9,10842.8034242,1215561.26365,112.107654828
2013-08-27,111.85,118.93,111.76,117.75,18924.7396122,2210936.62009,116.827848911
2013-08-28,117.74,119.63,117.04,117.91,10195.7311944,1208109.80472,118.491727732
2013-08-29,117.91,120.0,117.0,118.5,9789.33885357,1161548.03872,118.654390873
2013-08-30,118.91,126.14,118.04,124.86,17374.3579911,2133543.00413,122.798379383
2013-08-31,124.86,134.95,124.8,128.0,19981.3436423,2581915.04422,129.216287475
2013-09-01,127.9,132.09,126.79,130.66,8021.56323583,1043482.28941,130.084655413
2013-09-02,130.65,132.0,128.52,130.15,8939.39980324,1167225.44006,130.570895781
2013-09-03,129.4,131.0,127.0,129.18,11994.5766197,1552522.52213,129.43537495
2013-09-04,129.2,129.94,115.21,122.81,18821.0501284,2340303.32518,124.344991869
2013-09-05,121.65,127.5,116.07,122.5,19236.8322959,2346207.05056,121.964313795
2013-09-06,122.0,124.54,115.21,117.67,19391.2082547,2335197.85726,120.425598374
2013-09-07,116.56,122.16,115.5,119.93,9676.9974976,1149614.72872,118.79870063
2013-09-08,119.91,120.94,116.0,118.34,5458.68589096,646449.3152,118.425813119
2013-09-09,118.37,124.13,115.0,121.68,21345.7263366,2549732.45913,119.449318282
2013-09-10,121.68,124.26,120.8,122.07,11319.8897481,1390108.09331,122.802264355
2013-09-11,122.08,127.72,118.0,127.55,18550.2138604,2279418.66336,122.878295664
2013-09-12,127.54,128.5,123.1,126.38,13856.2106331,1758477.13812,126.908949689
2013-09-13,126.38,128.79,125.05,127.71,9309.9491962,1188163.73562,127.623009597
2013-09-14,127.71,128.0,123.05,124.49,8711.86383564,1091621.44982,125.302859459
2013-09-15,124.49,126.25,123.0,125.36,5360.8824298,668057.124079,124.617007149
2013-09-16,125.36,126.71,124.03,126.27,7602.34785199,956623.381753,125.832624391
2013-09-17,126.28,127.69,125.47,126.92,8852.61357182,1122508.39838,126.799660832
2013-09-18,126.92,128.0,124.2,127.0,13495.7110536,1717516.51057,127.263876927
2013-09-19,127.0,127.95,123.02,124.18,10236.2481385,1284383.54083,125.47405294
2013-09-20,124.17,126.02,121.16,122.91,10505.0800931,1300731.8924,123.819321783
2013-09-21,122.92,124.1,121.7,123.39,4154.19202354,511630.169208,123.159971015
2013-09-22,123.38,123.5,122.35,123.27,2882.09130233,354432.284229,122.977465684
2013-09-23,123.27,123.99,121.54,122.63,7736.9339578,952118.149369,123.061429057
2013-09-24,122.81,124.01,121.77,123.86,10183.1671402,1251562.3131,122.905015293
2013-09-25,123.75,125.0,123.23,123.25,8053.18440092,1001020.1755,124.301161586
2013-09-26,123.32,124.9,123.0,124.84,7784.84320927,966665.001197,124.172700106
2013-09-27,124.85,126.96,124.35,126.95,12117.323416,1525024.16412,125.85487007
2013-09-28,126.95,127.0,124.01,126.54,6320.25836432,797901.758369,126.245117268
2013-09-29,126.5,128.8,126.08,127.01,6745.39450444,859516.02422,127.422647208
2013-09-30,127.0,127.53,122.77,126.25,11530.5247188,1452542.55416,125.973673322
2013-10-01,126.25,127.93,125.54,127.33,7513.8349608,955656.533593,127.186255564
2013-10-02,127.31,127.8,85.0,103.85,60639.388987,6648985.99449,109.647971485
2013-10-03,103.85,118.79,102.0,117.63,26112.7638711,2880250.99266,110.300503113
2013-10-04,117.62,122.98,116.48,121.94,13194.5759543,1592026.85882,120.657675118
2013-10-05,121.94,122.29,121.11,121.2,2942.63601131,357487.432459,121.485440634
2013-10-06,121.25,122.49,121.13,122.49,3926.3413189,478718.001989,121.924703714
2013-10-07,122.49,124.49,120.11,123.5,11885.1346002,1461029.42013,122.929143782
2013-10-08,123.5,125.17,122.17,124.13,13183.3738489,1633356.50515,123.89518221
2013-10-09,124.5,127.99,122.3,125.9,18933.7612631,2371894.59232,125.273291416
2013-10-10,125.79,126.8,124.9,126.8,11382.1462695,1432857.87207,125.886439881
2013-10-11,126.8,127.42,125.93,127.38,7866.70490823,996941.185815,126.729195698
2013-10-12,127.38,128.0,126.01,127.98,7571.27286324,964578.816896,127.399822238
2013-10-13,127.58,133.0,127.57,132.82,12574.1478098,1635271.29668,130.050268329
2013-10-14,132.83,138.22,132.0,135.42,21256.2805719,2875362.92606,135.271216257
2013-10-15,135.43,147.39,134.09,142.76,22232.0791126,3088042.72708,138.900312087
2013-10-16,142.75,147.0,137.38,137.56,26332.8963167,3755375.38772,142.611558658
2013-10-17,137.54,145.0,135.0,143.94,16767.0524797,2377733.44342,141.809864691
2013-10-18,143.94,154.69,143.23,152.89,23007.2309759,3412142.60039,148.307399702
2013-10-19,152.89,172.0,152.44,166.0,37966.9826404,6198648.27158,163.264179571
2013-10-20,166.0,166.6,162.54,166.59,5667.34588161,936151.90426,165.183478089
2013-10-21,166.6,181.93,166.05,180.13,33107.7211102,5817807.45365,175.723585271
2013-10-22,180.15,196.27,179.0,189.75,41865.0671547,7918494.24904,189.143235332
2013-10-23,189.74,203.96,185.0,203.96,24326.0147549,4773924.0418,196.247683392
2013-10-24,203.94,206.6,156.2,193.87,55593.9270063,10335518.3181,185.910923633
2013-10-25,194.0,194.0,167.67,186.6,32779.542907,5880692.27697,179.401289812
2013-10-26,187.5,190.0,177.0,179.56,9644.32071899,1756970.52768,182.176700555
2013-10-27,180.39,195.0,179.5,194.0,10095.5658341,1905642.7627,188.760372031
2013-10-28,194.99,197.5,190.8,196.62,12248.6645597,2386611.42175,194.846663497
2013-10-29,196.62,205.0,195.32,204.69,16744.5064907,3351774.65329,200.17159987
2013-10-30,204.0,206.0,195.0,197.54,25494.14807,5125567.00675,201.048765885
2013-10-31,197.58,203.75,195.1,203.54,13741.4907466,2753814.5177,200.401438861
2013-11-01,203.54,203.54,200.23,202.15,4962.80900171,1005501.89369,202.607413129
2013-11-02,202.14,205.15,201.2,204.86,6600.0982594,1347852.00791,204.21696086
2013-11-03,204.86,210.0,203.51,210.0,11227.9629597,2318517.97437,206.494978892
2013-11-04,210.0,230.4,207.22,226.83,28261.7881484,6231108.00819,220.47819393
2013-11-05,227.29,250.79,226.0,242.9,42583.7008287,10150722.3943,238.371071484
2013-11-06,242.9,265.0,241.11,263.24,40026.7068677,10223187.0298,255.409146288
2013-11-07,263.24,297.8,263.24,291.0,49703.8518012,14082029.3529,283.318673354
2013-11-08,291.0,334.45,288.81,334.0,40186.1586433,12776887.1011,317.942483992
2013-11-09,333.9,363.65,298.95,341.24,44361.2117795,15025763.0817,338.713990871
2013-11-10,341.24,341.24,265.01,323.0,67237.4074814,20149735.5576,299.680435524
2013-11-11,323.0,349.9,310.1,343.91,26943.3782439,9015515.23115,334.609682183
2013-11-12,343.63,357.0,340.01,354.96,19748.2815018,6921644.42985,350.493506446
2013-11-13,354.94,399.89,354.94,393.5,38689.8019319,14659881.4866,378.908155498
2013-11-14,393.5,421.97,381.0,416.95,31638.4774428,12964568.3411,409.772194777
2013-11-15,416.88,431.36,390.0,412.0,32323.2062381,13499273.2322,417.634102655
2013-11-16,412.07,447.47,406.92,434.53,17983.4600391,7793030.60808,433.34433925
2013-11-17,434.53,480.0,434.53,477.38,25991.5951743,12023172.9224,462.579262326
2013-11-18,478.1,669.55,471.23,669.01,57089.0789538,31381658.8466,549.696359124
2013-11-19,669.0,755.0,378.0,536.01,71560.9459671,42781180.4573,597.828604404
2013-11-20,536.01,619.0,440.0,599.0,57711.5072212,31281411.683,542.030752431
2013-11-21,600.0,730.0,580.37,720.0,30720.7312941,20465236.2166,666.170216481
2013-11-22,720.0,799.8,683.2,795.0,25125.1284639,18684196.0205,743.6457906
2013-11-23,794.0,874.81,785.0,829.15,20338.8646131,16939266.4412,832.852116545
2013-11-24,829.15,842.78,747.0,800.05,20130.6874887,16005407.9116,795.075077317
2013-11-25,800.01,838.2,770.1,817.88,23042.0523253,18613262.5828,807.795343923
2013-11-26,811.95,919.0,801.0,916.3,29793.0250882,25303731.277,849.317288262
2013-11-27,915.01,969.0,879.99,963.98,30325.529744,28417752.6389,937.090064998
2013-11-28,963.98,1050.18,931.0,1012.98,36898.5936455,36845640.4786,998.564900132
2013-11-29,1012.0,1141.0,988.22,1131.99,21873.3133469,23302931.9915,1065.35903463
2013-11-30,1131.99,1163.0,1080.0,1119.52,12907.5590914,14615036.9155,1132.28510612
2013-12-01,1119.52,1123.11,795.6,955.0,61544.380821,58200765.2574,945.671472862
2013-12-02,955.0,1057.0,925.16,1047.47,31516.7253083,31532295.8101,1000.49403933
2013-12-03,1037.11,1088.0,1000.0,1055.0,12567.5916786,13203131.0979,1050.56970624
2013-12-04,1055.0,1153.27,1052.1,1132.01,14433.5097821,16043748.471,1111.56251759
2013-12-05,1135.0,1138.58,848.42,1023.87,55262.6569896,53884378.3229,975.059493303
2013-12-06,1020.51,1033.13,796.73,814.91,52688.6617442,47122565.4517,894.358746108
2013-12-07,809.72,844.0,542.38,693.3,79852.423783,56441847.0928,706.826974297
2013-12-08,693.3,797.0,651.0,787.0,27465.0827096,20123346.7999,732.688374278
2013-12-09,787.0,899.99,766.66,899.9,28510.0387304,24732146.8925,867.489066792
2013-12-10,899.91,989.6,895.01,979.23,22694.6799333,21368342.5579,941.557343865
2013-12-11,979.07,988.0,804.0,879.04,31708.3820313,28233929.4491,890.424791187
2013-12-12,879.04,898.9,832.01,871.22,13973.5241343,12057068.093,862.850915564
2013-12-13,871.22,920.42,850.0,885.98,14766.9510787,13039090.3861,882.99137152
2013-12-14,888.47,895.0,841.01,850.78,7426.55203462,6389855.35895,860.406731033
2013-12-15,850.78,869.98,803.51,862.0,11638.000407,9757006.64565,838.374832825
2013-12-16,861.98,864.0,651.34,691.0,58806.704104,42965517.3141,730.622774541
2013-12-17,690.5,750.0,612.51,673.62,43034.0283594,29259655.7765,679.919052248
2013-12-18,675.0,680.7,382.21,520.0,137070.178338,72340781.1239,527.764550984
2013-12-19,520.0,700.0,492.91,685.0,56734.1092726,35307986.5962,622.341428268
2013-12-20,685.1,719.97,570.0,610.0,40959.7406198,26720103.7023,652.350412821
2013-12-21,610.0,648.88,550.0,595.03,19218.1709633,11533044.7838,600.111467729
2013-12-22,595.07,690.0,575.61,612.66,17673.2339864,11228765.4383,635.354313024
2013-12-23,612.66,665.0,607.77,654.76,13100.1641654,8341248.22951,636.728526771
2013-12-24,654.76,668.8,628.11,652.99,12795.8040304,8297360.83671,648.443881837
2013-12-25,653.57,681.24,636.99,679.01,6653.00965075,4396958.69655,660.897688019
2013-12-26,679.01,764.32,677.57,747.0,28028.6383578,20282421.9186,723.632081574
2013-12-27,747.83,762.1,702.26,721.08,16261.6628273,11826312.7317,727.25113399
2013-12-28,723.98,736.01,682.22,715.0,13385.1908532,9603991.12648,717.508717794
2013-12-29,715.0,732.0,703.45,728.0,8121.30581786,5826581.68698,717.443945304
2013-12-30,728.01,740.0,722.81,736.51,6600.2391558,4845439.25327,734.130860851
2013-12-31,736.51,739.0,709.0,732.0,7919.32033024,5763630.73438,727.793610314
2014-01-01,732.0,757.99,729.01,754.9,7907.63786208,5894781.56651,745.454163345
2014-01-02,751.88,798.7,742.5,784.19,15134.1690074,11633164.7368,768.668879744
2014-01-03,784.19,818.99,767.62,809.4,14860.2628282,11866892.7388,798.565467918
2014-01-04,808.24,830.0,790.2,828.79,10990.1429476,8946715.8141,814.06728345
2014-01-05,828.79,948.0,826.07,905.0,24075.9495964,21230765.7621,881.824647335
2014-01-06,905.0,995.0,876.0,919.24,25886.9063913,24246321.6847,936.624922198
2014-01-07,915.8,943.0,785.0,785.0,34063.521208,29225267.9638,857.96379609
2014-01-08,785.0,849.79,765.0,823.45,26315.7585295,21306391.417,809.643825889
2014-01-09,823.94,848.0,779.78,824.76,25302.2442016,20628555.6464,815.285611901
2014-01-10,825.5,861.4,799.41,852.61,12846.1605201,10655064.1565,829.435701034
2014-01-11,851.63,909.96,849.51,896.59,16130.916513,14243532.4038,882.995854099
2014-01-12,895.0,905.0,826.46,844.05,12189.175479,10461247.1865,858.240756689
2014-01-13,844.04,844.05,783.11,823.0,19366.3915932,15778072.0316,814.714086294
2014-01-14,823.99,837.0,800.0,815.99,9729.54391417,7987929.48985,820.997321181
2014-01-15,815.99,850.26,805.18,841.14,12267.7744964,10276214.3207,837.659212251
2014-01-16,841.14,849.0,810.01,814.4,8215.45166349,6803847.50382,828.176925933
2014-01-17,814.4,821.0,765.0,797.2,17114.9395375,13611629.4982,795.306899469
2014-01-18,796.97,817.12,796.0,810.0,5486.84152085,4434018.8081,808.118621844
2014-01-19,810.0,842.07,791.01,842.07,8418.00804502,6914603.1913,821.406103953
2014-01-20,841.5,845.0,815.0,826.02,6968.15670477,5790539.51398,831.00018546
2014-01-21,826.02,834.5,814.0,824.89,7669.59937021,6301148.48026,821.574658089
2014-01-22,824.88,824.99,801.0,819.2,8309.09407494,6765579.61526,814.23793668
2014-01-23,819.2,823.28,801.1,812.0,7395.00949206,6000294.66357,811.397831201
2014-01-24,810.95,811.74,767.02,780.0,15775.2025378,12410344.0732,786.699507883
2014-01-25,780.0,817.0,773.4,806.8,8705.5640134,6936521.89119,796.791785175
2014-01-26,806.81,834.0,795.01,814.75,9704.13726187,7950475.94949,819.287251915
2014-01-27,814.67,823.0,725.0,751.95,25194.2366266,19561840.5752,776.441091075
2014-01-28,750.95,812.93,740.01,788.0,20042.8161369,15664564.8578,781.555084416
2014-01-29,785.51,804.95,781.99,794.21,7044.52156243,5597907.36478,794.646920329
2014-01-30,794.21,812.44,770.7,799.99,13125.5481559,10431886.6054,794.777214746
2014-01-31,799.99,809.98,791.0,803.0,7728.16005641,6196005.72025,801.74396946
2014-02-01,803.0,827.38,802.59,813.23,8296.06416747,6763704.54207,815.290769879
2014-02-02,813.23,825.21,810.23,814.99,4075.68246141,3334786.58405,818.215505165
2014-02-03,814.94,815.0,800.5,808.5,4931.83355028,3987645.24836,808.552277302
2014-02-04,806.99,812.98,796.83,802.99,7592.00316474,6098292.84252,803.252147054
2014-02-05,802.0,810.0,775.0,782.33,8479.50233561,6751169.92819,796.175254276
2014-02-06,780.01,803.0,752.0,763.99,20652.6067487,16004090.744,774.918679211
2014-02-07,764.0,766.45,619.0,705.01,66362.2578418,46625607.8891,702.592247544
2014-02-08,705.01,723.0,662.01,680.49,13501.115361,9358103.96596,693.135619963
2014-02-09,680.49,755.42,666.21,687.37,15061.9327072,10550327.7904,700.463081033
2014-02-10,688.0,713.0,530.0,687.81,71860.5369522,45893362.6954,638.644861865
2014-02-11,688.34,720.0,631.0,675.1,40062.4373523,26975988.8301,673.348668052
2014-02-12,677.0,685.19,631.58,651.99,15511.7872582,10224606.4648,659.150766743
2014-02-13,650.04,660.0,601.54,604.11,28145.8136164,17781615.8161,631.767695843
2014-02-14,609.4,712.9,538.01,669.0,68378.1453963,42633219.9881,623.491902874
2014-02-15,670.34,673.17,628.88,655.83,20762.6400944,13502488.227,650.326170739
2014-02-16,655.83,670.0,590.01,621.0,26397.5709192,16510289.0302,625.447283793
2014-02-17,621.0,664.99,610.0,633.66,19902.4393218,12681178.7504,637.167060044
2014-02-18,633.66,650.0,609.99,627.7,14833.9399349,9305110.20454,627.285147799
2014-02-19,627.7,636.0,617.0,623.01,11128.4783745,6976436.52104,626.89940945
2014-02-20,623.01,631.0,560.9,561.86,34966.6985013,20678092.1173,591.365299086
2014-02-21,561.86,589.0,530.01,581.35,29612.9371146,16665769.5684,562.786781463
2014-02-22,581.35,619.88,562.15,610.88,18076.0910212,10727909.8732,593.486161397
2014-02-23,610.77,646.0,599.78,610.09,20868.1549048,12931776.2281,619.689487982
2014-02-24,609.9,629.0,514.02,535.49,51840.8121771,29300894.6979,565.20902099
2014-02-25,535.49,545.8,400.0,535.0,115761.986622,55642025.4509,480.658868034
2014-02-26,534.34,610.0,530.0,585.24,49110.9021643,28306168.0658,576.372390209
2014-02-27,585.24,599.99,571.22,583.0,17048.0705046,10002403.1063,586.717605587
2014-02-28,584.7,591.39,541.0,551.89,22634.3249874,12774750.3994,564.39723325
2014-03-01,551.8,576.0,535.0,567.48,14303.9416427,7964319.56847,556.791950597
2014-03-02,567.46,570.99,553.0,566.24,6437.39852141,3620383.3385,562.398510277
2014-03-03,565.38,710.0,562.02,677.69,64914.8203701,41032096.4942,632.091350793
2014-03-04,677.69,702.24,633.64,673.0,28031.3170034,19083495.9124,680.791983843
2014-03-05,673.27,679.97,651.9,669.99,12719.614182,8460673.85969,665.167491611
2014-03-06,669.0,675.71,650.0,669.57,10404.6973934,6899577.41723,663.121391846
2014-03-07,669.57,670.0,613.45,632.79,21449.4262059,13634040.5882,635.636611318
2014-03-08,632.79,639.79,604.5,620.0,9699.02131269,5993946.68943,617.99500137
2014-03-09,620.02,653.0,613.03,640.0,9121.47474745,5813863.57968,637.38197393
2014-03-10,638.4,646.59,609.0,629.39,13350.3216261,8379172.33927,627.638237785
2014-03-11,628.02,644.44,614.17,632.1,9166.62008516,5753906.272,627.702055779
2014-03-12,631.72,656.95,628.8,634.95,12741.3612729,8167080.26711,640.989615801
2014-03-13,634.95,650.0,632.0,641.01,6728.15269572,4331849.619,643.839373882
2014-03-14,641.02,645.0,625.29,630.42,8676.83483514,5501965.37821,634.098203175
2014-03-15,630.99,639.88,625.32,637.24,2202.21801447,1394529.18466,633.238478431
2014-03-16,637.58,639.39,629.02,634.99,3296.50753371,2088127.14706,633.436182296
2014-03-17,634.99,634.99,619.46,621.11,9165.08796086,5724111.73916,624.556115948
2014-03-18,622.97,624.17,591.13,612.0,14907.7976466,9101120.43291,610.493960855
2014-03-19,613.84,623.95,605.11,611.2,7079.91716071,4340869.40776,613.124321828
2014-03-20,610.01,611.3,578.66,587.98,10906.66528,6470916.2666,593.299244132
2014-03-21,585.6,607.88,556.0,570.0,22418.1728429,12984926.7617,579.214321016
2014-03-22,569.99,571.99,541.0,565.31,13614.2982343,7585366.39291,557.161762023
2014-03-23,564.31,569.48,556.74,561.0,6098.75124042,3436140.20051,563.417011951
2014-03-24,558.22,592.6,547.0,585.99,13674.0599421,7795968.8108,570.128319152
2014-03-25,585.9,587.48,568.86,583.77,8107.38220171,4681178.65679,577.397061137
2014-03-26,583.77,592.0,565.0,581.49,10310.3625638,5986251.83047,580.605366053
2014-03-27,581.48,581.59,466.1,475.0,49205.9563238,25830547.0355,524.947566623
2014-03-28,475.0,532.0,468.3,502.01,34960.0555779,17558323.5815,502.239578605
2014-03-29,502.01,508.0,486.97,491.99,7446.55826452,3710682.74793,498.308428689
2014-03-30,491.99,492.0,436.0,460.0,31437.0454349,14453335.7359,459.754901771
2014-03-31,460.0,486.7,438.0,454.83,20986.6509599,9549170.25977,455.011629917
2014-04-01,454.81,509.98,452.04,478.98,22904.8078601,10993489.1999,479.964261959
2014-04-02,478.98,494.98,430.0,439.0,34478.6660523,15752852.5401,456.886949055
2014-04-03,438.9,465.0,416.11,451.03,26944.9773051,11800596.1975,437.951610195
2014-04-04,451.03,459.5,430.77,452.2,15699.31017,6978736.05943,444.525013128
2014-04-05,450.0,464.8,441.25,464.8,6467.31793588,2927852.99527,452.715178734
2014-04-06,464.8,465.0,450.2,456.27,5283.84837762,2412744.08934,456.626291465
2014-04-07,459.97,464.19,446.0,447.11,7419.24793683,3362333.79917,453.190650561
2014-04-08,447.11,459.8,446.24,453.57,5844.4224734,2646631.04763,452.847318905
2014-04-09,453.57,457.3,438.08,441.69,8006.6040704,3574642.07984,446.461701916
2014-04-10,441.69,442.46,357.57,363.12,49713.8444535,19832155.0396,398.926199687
2014-04-11,363.1,432.22,339.79,423.0,42124.7457744,16522551.342,392.229105204
2014-04-12,423.0,439.5,413.72,423.42,10809.0520644,4621987.21023,427.603381193
2014-04-13,424.91,427.75,397.16,416.3,11017.8849047,4521279.71595,410.358227107
2014-04-14,416.29,475.0,408.0,458.5,33640.6748564,15126755.0109,449.656705029
2014-04-15,459.99,528.75,453.16,521.0,32622.0773148,16174102.2031,495.802338
2014-04-16,523.1,548.0,494.02,530.0,30710.4701173,15977435.8145,520.260215929
2014-04-17,529.26,533.8,481.63,500.09,20052.7019981,10067997.3886,502.07684678
2014-04-18,500.09,506.97,470.0,483.11,11142.839766,5393877.81633,484.066712759
2014-04-19,482.1,507.43,472.81,503.8,10268.7329478,5061530.27208,492.906992304
2014-04-20,505.18,516.53,493.0,500.0,5798.58019722,2925535.47706,504.526173228
2014-04-21,501.07,515.0,490.0,496.74,8377.05680943,4201115.81988,501.502605921
2014-04-22,497.98,504.9,485.2,490.0,8521.46548043,4210266.58687,494.077761218
2014-04-23,490.0,495.2,484.61,492.0,5696.00906268,2788385.97526,489.533275768
2014-04-24,491.94,505.0,480.0,502.2,7952.77348869,3899468.1804,490.328083145
2014-04-25,502.15,503.99,438.05,466.52,33416.9630082,15460069.4742,462.64136781
2014-04-26,466.71,470.96,451.07,459.0,8812.12009945,4048732.54736,459.450450251
2014-04-27,459.22,461.97,429.95,430.0,9312.34600754,4154641.09494,446.143333976
2014-04-28,430.0,452.16,424.0,442.9,18282.9859723,8014470.86301,438.356780186
2014-04-29,440.41,454.47,432.02,448.0,13844.6350641,6143866.6101,443.77237693
2014-04-30,448.0,453.99,433.08,448.85,10757.3648218,4781743.86994,444.508850367
2014-05-01,449.0,465.88,447.97,460.97,9556.03788617,4381968.5747,458.554960424
2014-05-02,460.97,462.99,444.51,454.5,8269.89141728,3731060.90261,451.16201826
2014-05-03,452.0,454.5,431.0,439.0,7431.62647961,3271086.45931,440.157544015
2014-05-04,439.0,442.83,429.55,438.04,5154.40779439,2245293.45062,435.606482876
2014-05-05,435.88,445.0,425.0,433.0,8188.08279477,3547855.06942,433.294967618
2014-05-06,431.64,434.0,420.27,428.01,8041.19841525,3439331.00344,427.713734425
2014-05-07,429.0,452.0,425.67,440.0,13248.3490229,5842712.46997,441.014382989
2014-05-08,441.47,450.08,437.61,437.69,6326.64918367,2807814.18133,443.807472141
2014-05-09,439.6,457.08,437.71,452.37,8282.11115483,3721491.38293,449.340912403
2014-05-10,452.78,459.24,449.79,455.39,4130.38790298,1874935.78126,453.936972821
2014-05-11,457.7,458.2,429.6,440.0,8863.68574441,3907261.42853,440.816782227
2014-05-12,437.67,443.77,431.56,442.5,4582.44144849,2014521.56926,439.617525265
2014-05-13,442.48,442.75,430.61,439.12,5969.67167394,2609916.21003,437.195938501
2014-05-14,439.12,449.96,438.36,446.0,6398.98824957,2843100.32715,444.304664467
2014-05-15,444.07,452.67,444.02,446.0,5496.48180562,2468497.81906,449.105065086
2014-05-16,446.27,452.41,444.5,447.31,3667.08110965,1645722.29707,448.782627889
2014-05-17,447.55,451.48,445.01,449.06,2295.07351646,1029089.94558,448.390841601
2014-05-18,449.07,451.43,444.52,446.91,2498.74305537,1118014.22782,447.430649349
2014-05-19,446.91,450.0,441.44,448.34,4723.48939284,2108151.92647,446.312408294
2014-05-20,448.34,500.0,447.14,489.0,28210.0850664,13413583.2659,475.488933632
2014-05-21,489.0,499.1,487.11,493.98,7111.8995869,3521575.26345,495.166617642
2014-05-22,493.98,530.0,492.65,529.99,17439.0349253,8967638.25822,514.227897164
2014-05-23,529.99,547.1,518.55,523.77,19619.5622459,10432749.9241,531.752431241
2014-05-24,523.75,529.06,515.4,528.44,5528.52161577,2885491.08861,521.928155328
2014-05-25,528.44,586.34,527.09,573.9,19782.5951763,11183034.3825,565.296629831
2014-05-26,573.5,593.48,565.58,581.88,11633.7198859,6770738.17561,581.992539106
2014-05-27,581.87,595.0,550.22,572.7,19805.2577858,11368641.0627,574.021362693
2014-05-28,572.7,582.26,563.45,580.66,8980.55145796,5153230.73391,573.821191052
2014-05-29,580.66,582.1,560.05,572.37,8110.31804184,4614613.06056,568.980530326
2014-05-30,572.37,629.4,568.56,621.0,22502.9435354,13552065.0865,602.235217148
2014-05-31,621.0,628.5,611.0,627.8,9696.70747452,6023688.83135,621.209709293
2014-06-01,627.8,683.26,618.53,630.99,24149.979458,15612394.4274,646.47650962
2014-06-02,630.99,678.0,613.03,661.22,20087.2757229,12978482.9779,646.104686219
2014-06-03,662.0,680.99,649.61,670.14,13572.8090881,9062433.58776,667.690345374
2014-06-04,668.9,673.61,621.86,640.59,17375.5680521,11142498.9152,641.273936009
2014-06-05,640.55,669.63,639.69,661.48,10724.8128158,7046930.52675,657.067927225
2014-06-06,661.46,662.13,647.16,647.16,6452.18388554,4225827.38236,654.94528013
2014-06-07,647.16,657.13,635.88,657.13,5749.30472799,3728907.26278,648.584035671
2014-06-08,657.13,661.11,651.7,658.0,2600.8503958,1706780.42961,656.239371695
2014-06-09,658.0,659.0,639.93,648.83,6798.26691408,4402870.88435,647.646075095
2014-06-10,648.83,657.41,642.45,648.55,5909.59291707,3841597.41424,650.061259405
2014-06-11,648.55,652.39,615.0,620.5,10429.6239654,6612170.52923,633.979762949
2014-06-12,623.81,630.36,550.0,569.1,24822.4898417,14657034.5338,590.473986586
2014-06-13,569.98,611.99,563.0,592.0,18670.613299,10963548.147,587.208784813
2014-06-14,592.0,593.53,538.38,566.58,16567.9716499,9272570.61343,559.668425887
2014-06-15,566.58,593.0,552.11,588.55,8807.69919892,5032106.1292,571.330379881
2014-06-16,592.0,610.0,582.01,586.91,10767.8271681,6448460.33405,598.863654977
2014-06-17,587.0,610.2,580.0,606.48,6588.30888155,3940835.72091,598.155883666
2014-06-18,606.48,616.0,599.9,607.0,6744.90183982,4103312.69316,608.357658956
2014-06-19,607.99,609.98,590.0,593.4,4638.14295037,2792378.82992,602.046737196
2014-06-20,593.41,598.68,580.51,588.02,6709.97949424,3960213.08843,590.197494915
2014-06-21,590.0,594.99,580.0,591.29,2949.19025766,1734352.00541,588.07735476
2014-06-22,591.33,605.05,587.82,600.34,3856.98903213,2310872.82417,599.139070637
2014-06-23,600.34,601.0,580.46,588.22,5295.94498307,3112948.47424,587.7984919
2014-06-24,588.22,588.25,572.1,572.62,6502.14511419,3788579.09988,582.666033031
2014-06-25,574.0,579.7,554.45,560.4,8893.45697276,5020766.16859,564.546068415
2014-06-26,560.4,580.11,557.2,579.99,4674.87892834,2661521.18939,569.324089497
2014-06-27,580.09,600.0,574.0,599.99,9183.33155023,5376272.4666,585.438131815
2014-06-28,599.99,604.21,589.56,589.56,3084.68947887,1841609.10754,597.016043319
2014-06-29,591.46,601.79,589.56,599.89,1593.33179969,949974.598073,596.218940875
2014-06-30,599.86,647.09,595.51,641.11,15516.1260365,9701645.34628,625.262086905
2014-07-01,640.0,658.88,638.0,638.25,9497.73976296,6160879.33423,648.667945005
2014-07-02,638.25,658.75,638.0,650.5,5305.55272768,3446380.81421,649.579976131
2014-07-03,650.49,652.79,638.79,645.99,4969.91178981,3209550.97558,645.796366479
2014-07-04,648.48,650.48,616.3,629.0,8739.04642335,5528579.71975,632.629631647
2014-07-05,628.81,632.97,623.23,630.0,1830.57985986,1152281.23451,629.462423235
2014-07-06,630.9,639.0,622.86,630.57,3334.94354159,2107677.82376,631.998052584
2014-07-07,633.87,636.0,612.9,622.09,7109.07789511,4431332.49727,623.334356811
2014-07-08,622.09,626.22,616.89,623.98,2675.17329599,1663418.67712,621.798475491
2014-07-09,623.98,626.88,618.71,621.97,2303.75559449,1434673.22918,622.754094492
2014-07-10,621.96,623.93,607.9,616.87,6335.71200097,3899937.66906,615.548444826
2014-07-11,616.87,635.0,613.46,635.0,6094.53367548,3817169.7439,626.326794986
2014-07-12,634.99,642.57,628.7,638.1,3794.25754759,2412482.57697,635.824676292
2014-07-13,637.9,638.73,626.09,630.88,4158.79112509,2634221.1707,633.41030878
2014-07-14,630.88,632.0,616.84,621.17,3827.4245259,2383643.95425,622.780132729
2014-07-15,621.15,626.25,616.09,622.9,3535.74807055,2198983.68778,621.928837661
2014-07-16,622.9,625.0,610.01,616.86,5348.93295307,3300210.95251,616.984916705
